source,block,path,arm,complete,player
predicted,0,6,baseline,True,De'Von Achane
predicted,0,6,baseline,True,Drake Maye
predicted,0,6,baseline,True,Emeka Egbuka
predicted,0,6,baseline,True,Harold Fannin Jr.
predicted,0,6,baseline,True,J.K. Dobbins
predicted,0,6,baseline,True,Jadarian Price
predicted,0,6,baseline,True,Jonathan Taylor
predicted,0,6,baseline,True,Jordan Love
predicted,0,6,baseline,True,Luther Burden III
predicted,0,6,baseline,True,Michael Wilson
predicted,0,6,baseline,True,Xavier Worthy
predicted,0,7,baseline,True,Christian Watson
predicted,0,7,baseline,True,D'Andre Swift
predicted,0,7,baseline,True,DK Metcalf
predicted,0,7,baseline,True,De'Von Achane
predicted,0,7,baseline,True,Drake Maye
predicted,0,7,baseline,True,Harold Fannin Jr.
predicted,0,7,baseline,True,Jonathan Taylor
predicted,0,7,baseline,True,Josh Jacobs
predicted,0,7,baseline,True,Marvin Harrison Jr.
predicted,0,7,baseline,True,Rico Dowdle
predicted,0,7,baseline,True,Rome Odunze
predicted,0,7,baseline,True,Sam Darnold
predicted,0,7,baseline,True,Tony Pollard
predicted,0,8,baseline,True,Breece Hall
predicted,0,8,baseline,True,Christian Watson
predicted,0,8,baseline,True,Chuba Hubbard
predicted,0,8,baseline,True,De'Von Achane
predicted,0,8,baseline,True,Drake Maye
predicted,0,8,baseline,True,Jonathan Taylor
predicted,0,8,baseline,True,Jonathon Brooks
predicted,0,8,baseline,True,Jordan Love
predicted,0,8,baseline,True,Luther Burden III
predicted,0,8,baseline,True,Marvin Harrison Jr.
predicted,0,8,baseline,True,RJ Harvey
predicted,0,8,baseline,True,Rome Odunze
predicted,0,8,baseline,True,Tyler Warren
predicted,0,9,baseline,True,C.J. Stroud
predicted,0,9,baseline,True,Carnell Tate
predicted,0,9,baseline,True,Christian Watson
predicted,0,9,baseline,True,Chuba Hubbard
predicted,0,9,baseline,True,DK Metcalf
predicted,0,9,baseline,True,De'Von Achane
predicted,0,9,baseline,True,Drake Maye
predicted,0,9,baseline,True,Harold Fannin Jr.
predicted,0,9,baseline,True,Jadarian Price
predicted,0,9,baseline,True,Jonathan Taylor
predicted,0,9,baseline,True,Josh Jacobs
predicted,0,9,baseline,True,Luther Burden III
predicted,0,9,baseline,True,Rico Dowdle
predicted,0,10,baseline,True,Aaron Rodgers
predicted,0,10,baseline,True,Christian Watson
predicted,0,10,baseline,True,De'Von Achane
predicted,0,10,baseline,True,Drake Maye
predicted,0,10,baseline,True,Harold Fannin Jr.
predicted,0,10,baseline,True,Jacory Croskey-Merritt
predicted,0,10,baseline,True,Jadarian Price
predicted,0,10,baseline,True,Jonathan Taylor
predicted,0,10,baseline,True,Josh Jacobs
predicted,0,10,baseline,True,Luther Burden III
predicted,0,10,baseline,True,Mike Evans
predicted,0,10,baseline,True,Parker Washington
predicted,0,10,baseline,True,Rico Dowdle
predicted,0,11,baseline,True,Bhayshul Tuten
predicted,0,11,baseline,True,De'Von Achane
predicted,0,11,baseline,True,Drake Maye
predicted,0,11,baseline,True,Jaylen Waddle
predicted,0,11,baseline,True,Jonathan Taylor
predicted,0,11,baseline,True,Josh Jacobs
predicted,0,11,baseline,True,Kyle Monangai
predicted,0,11,baseline,True,Luther Burden III
predicted,0,11,baseline,True,Michael Wilson
predicted,0,11,baseline,True,Mike Evans
predicted,0,11,baseline,True,Rhamondre Stevenson
predicted,0,11,baseline,True,Sam Darnold
predicted,0,11,baseline,True,Tyler Warren
predicted,0,12,baseline,True,Baker Mayfield
predicted,0,12,baseline,True,Bhayshul Tuten
predicted,0,12,baseline,True,Cam Skattebo
predicted,0,12,baseline,True,Christian Watson
predicted,0,12,baseline,True,De'Von Achane
predicted,0,12,baseline,True,Drake Maye
predicted,0,12,baseline,True,George Kittle
predicted,0,12,baseline,True,J.K. Dobbins
predicted,0,12,baseline,True,Jadarian Price
predicted,0,12,baseline,True,Jonathan Taylor
predicted,0,12,baseline,True,Luther Burden III
predicted,0,12,baseline,True,Mike Evans
predicted,0,12,baseline,True,Rome Odunze
predicted,0,13,baseline,True,Bhayshul Tuten
predicted,0,13,baseline,True,Christian Watson
predicted,0,13,baseline,True,Chuba Hubbard
predicted,0,13,baseline,True,Colston Loveland
predicted,0,13,baseline,True,DJ Moore
predicted,0,13,baseline,True,De'Von Achane
predicted,0,13,baseline,True,Drake Maye
predicted,0,13,baseline,True,George Pickens
predicted,0,13,baseline,True,Jaylen Warren
predicted,0,13,baseline,True,Jordan Love
predicted,0,13,baseline,True,Josh Jacobs
predicted,0,13,baseline,True,Nico Collins
predicted,0,13,baseline,True,Tetairoa McMillan
predicted,0,14,baseline,True,Carnell Tate
predicted,0,14,baseline,True,Chris Godwin Jr.
predicted,0,14,baseline,True,Christian Watson
predicted,0,14,baseline,True,De'Von Achane
predicted,0,14,baseline,True,Drake Maye
predicted,0,14,baseline,True,Harold Fannin Jr.
predicted,0,14,baseline,True,Jaylen Warren
predicted,0,14,baseline,True,Jonathan Taylor
predicted,0,14,baseline,True,Jordan Love
predicted,0,14,baseline,True,Kyren Williams
predicted,0,14,baseline,True,Rome Odunze
predicted,0,14,baseline,True,Tony Pollard
predicted,0,14,baseline,True,TreVeyon Henderson
predicted,0,15,baseline,True,Bhayshul Tuten
predicted,0,15,baseline,True,Carnell Tate
predicted,0,15,baseline,True,Christian Watson
predicted,0,15,baseline,True,Chuba Hubbard
predicted,0,15,baseline,True,De'Von Achane
predicted,0,15,baseline,True,Drake Maye
predicted,0,15,baseline,True,George Pickens
predicted,0,15,baseline,True,Jacory Croskey-Merritt
predicted,0,15,baseline,True,Jadarian Price
predicted,0,15,baseline,True,Jameson Williams
predicted,0,15,baseline,True,Jonathan Taylor
predicted,0,15,baseline,True,Kyler Murray
predicted,0,15,baseline,True,Tyler Warren
predicted,0,16,baseline,False,Bhayshul Tuten
predicted,0,16,baseline,False,Carnell Tate
predicted,0,16,baseline,False,Christian Watson
predicted,0,16,baseline,False,De'Von Achane
predicted,0,16,baseline,False,Drake Maye
predicted,0,16,baseline,False,George Kittle
predicted,0,16,baseline,False,Jadarian Price
predicted,0,16,baseline,False,Jonathan Taylor
predicted,0,16,baseline,False,Jordyn Tyson
predicted,0,16,baseline,False,Josh Jacobs
predicted,0,16,baseline,False,Luther Burden III
predicted,0,16,baseline,False,Tony Pollard
predicted,0,17,baseline,True,Christian Watson
predicted,0,17,baseline,True,De'Von Achane
predicted,0,17,baseline,True,Drake Maye
predicted,0,17,baseline,True,Harold Fannin Jr.
predicted,0,17,baseline,True,J.K. Dobbins
predicted,0,17,baseline,True,Jadarian Price
predicted,0,17,baseline,True,Jonathan Taylor
predicted,0,17,baseline,True,Jordan Love
predicted,0,17,baseline,True,Josh Jacobs
predicted,0,17,baseline,True,Mike Evans
predicted,0,17,baseline,True,Quentin Johnston
predicted,0,17,baseline,True,Rico Dowdle
predicted,0,17,baseline,True,Rome Odunze
predicted,0,18,baseline,True,Breece Hall
predicted,0,18,baseline,True,Bryce Young
predicted,0,18,baseline,True,Carnell Tate
predicted,0,18,baseline,True,DK Metcalf
predicted,0,18,baseline,True,De'Von Achane
predicted,0,18,baseline,True,Drake Maye
predicted,0,18,baseline,True,Jadarian Price
predicted,0,18,baseline,True,Jameson Williams
predicted,0,18,baseline,True,Jaylen Warren
predicted,0,18,baseline,True,Jeremiyah Love
predicted,0,18,baseline,True,Josh Jacobs
predicted,0,18,baseline,True,Luther Burden III
predicted,0,18,baseline,True,Tyler Warren
predicted,0,19,baseline,True,Blake Corum
predicted,0,19,baseline,True,Breece Hall
predicted,0,19,baseline,True,Carnell Tate
predicted,0,19,baseline,True,Christian Watson
predicted,0,19,baseline,True,De'Von Achane
predicted,0,19,baseline,True,Drake Maye
predicted,0,19,baseline,True,J.K. Dobbins
predicted,0,19,baseline,True,Jared Goff
predicted,0,19,baseline,True,Jonathan Taylor
predicted,0,19,baseline,True,Luther Burden III
predicted,0,19,baseline,True,Michael Pittman
predicted,0,19,baseline,True,Rhamondre Stevenson
predicted,0,19,baseline,True,Travis Kelce
predicted,0,20,baseline,True,Aaron Rodgers
predicted,0,20,baseline,True,Bhayshul Tuten
predicted,0,20,baseline,True,Christian Watson
predicted,0,20,baseline,True,David Montgomery
predicted,0,20,baseline,True,De'Von Achane
predicted,0,20,baseline,True,Derrick Henry
predicted,0,20,baseline,True,Drake Maye
predicted,0,20,baseline,True,Harold Fannin Jr.
predicted,0,20,baseline,True,Jadarian Price
predicted,0,20,baseline,True,Jaylen Waddle
predicted,0,20,baseline,True,Josh Jacobs
predicted,0,20,baseline,True,Parker Washington
predicted,0,20,baseline,True,Rome Odunze
predicted,0,21,baseline,True,Baker Mayfield
predicted,0,21,baseline,True,Carnell Tate
predicted,0,21,baseline,True,Christian Watson
predicted,0,21,baseline,True,Chuba Hubbard
predicted,0,21,baseline,True,De'Von Achane
predicted,0,21,baseline,True,Drake Maye
predicted,0,21,baseline,True,Emeka Egbuka
predicted,0,21,baseline,True,George Kittle
predicted,0,21,baseline,True,Jadarian Price
predicted,0,21,baseline,True,Jonathan Taylor
predicted,0,21,baseline,True,Jordyn Tyson
predicted,0,21,baseline,True,Rico Dowdle
predicted,0,21,baseline,True,Tyler Shough
predicted,0,22,baseline,True,Christian Watson
predicted,0,22,baseline,True,Chuba Hubbard
predicted,0,22,baseline,True,De'Von Achane
predicted,0,22,baseline,True,Drake Maye
predicted,0,22,baseline,True,Emeka Egbuka
predicted,0,22,baseline,True,Fernando Mendoza
predicted,0,22,baseline,True,Jonathan Taylor
predicted,0,22,baseline,True,Josh Jacobs
predicted,0,22,baseline,True,Ladd McConkey
predicted,0,22,baseline,True,Luther Burden III
predicted,0,22,baseline,True,Rico Dowdle
predicted,0,22,baseline,True,TreVeyon Henderson
predicted,0,22,baseline,True,Tyler Warren
predicted,0,23,baseline,True,Christian Watson
predicted,0,23,baseline,True,Daniel Jones
predicted,0,23,baseline,True,De'Von Achane
predicted,0,23,baseline,True,Drake Maye
predicted,0,23,baseline,True,George Kittle
predicted,0,23,baseline,True,Jadarian Price
predicted,0,23,baseline,True,Jonathan Taylor
predicted,0,23,baseline,True,Josh Jacobs
predicted,0,23,baseline,True,Kyle Monangai
predicted,0,23,baseline,True,Luther Burden III
predicted,0,23,baseline,True,Parker Washington
predicted,0,23,baseline,True,Rome Odunze
predicted,0,23,baseline,True,TreVeyon Henderson
predicted,0,24,baseline,True,Aaron Rodgers
predicted,0,24,baseline,True,Bhayshul Tuten
predicted,0,24,baseline,True,Breece Hall
predicted,0,24,baseline,True,Carnell Tate
predicted,0,24,baseline,True,De'Von Achane
predicted,0,24,baseline,True,Drake Maye
predicted,0,24,baseline,True,Jameson Williams
predicted,0,24,baseline,True,Jonathan Taylor
predicted,0,24,baseline,True,Michael Wilson
predicted,0,24,baseline,True,RJ Harvey
predicted,0,24,baseline,True,Rome Odunze
predicted,0,24,baseline,True,Sam LaPorta
predicted,0,24,baseline,True,TreVeyon Henderson
predicted,0,25,baseline,True,Carnell Tate
predicted,0,25,baseline,True,Daniel Jones
predicted,0,25,baseline,True,De'Von Achane
predicted,0,25,baseline,True,Drake Maye
predicted,0,25,baseline,True,Emeka Egbuka
predicted,0,25,baseline,True,Harold Fannin Jr.
predicted,0,25,baseline,True,Jadarian Price
predicted,0,25,baseline,True,Jaylen Warren
predicted,0,25,baseline,True,Jonathan Taylor
predicted,0,25,baseline,True,Jordan Addison
predicted,0,25,baseline,True,Josh Jacobs
predicted,0,25,baseline,True,Luther Burden III
predicted,0,25,baseline,True,TreVeyon Henderson
predicted,0,26,baseline,True,Blake Corum
predicted,0,26,baseline,True,Breece Hall
predicted,0,26,baseline,True,Christian Watson
predicted,0,26,baseline,True,DK Metcalf
predicted,0,26,baseline,True,Dallas Goedert
predicted,0,26,baseline,True,Daniel Jones
predicted,0,26,baseline,True,De'Von Achane
predicted,0,26,baseline,True,Drake Maye
predicted,0,26,baseline,True,Jeremiyah Love
predicted,0,26,baseline,True,Kyren Williams
predicted,0,26,baseline,True,Luther Burden III
predicted,0,26,baseline,True,Tee Higgins
predicted,0,26,baseline,True,Tony Pollard
predicted,0,27,baseline,True,Chuba Hubbard
predicted,0,27,baseline,True,DK Metcalf
predicted,0,27,baseline,True,De'Von Achane
predicted,0,27,baseline,True,Drake Maye
predicted,0,27,baseline,True,Emeka Egbuka
predicted,0,27,baseline,True,Jadarian Price
predicted,0,27,baseline,True,Jake Ferguson
predicted,0,27,baseline,True,Jaylen Warren
predicted,0,27,baseline,True,Jonathan Taylor
predicted,0,27,baseline,True,Jordan Love
predicted,0,27,baseline,True,Josh Jacobs
predicted,0,27,baseline,True,Ladd McConkey
predicted,0,27,baseline,True,Michael Wilson
predicted,0,28,baseline,True,Christian Watson
predicted,0,28,baseline,True,De'Von Achane
predicted,0,28,baseline,True,Drake Maye
predicted,0,28,baseline,True,Jared Goff
predicted,0,28,baseline,True,Jonathan Taylor
predicted,0,28,baseline,True,Jordan Mason
predicted,0,28,baseline,True,Kenny Gainwell
predicted,0,28,baseline,True,Luther Burden III
predicted,0,28,baseline,True,Rachaad White
predicted,0,28,baseline,True,Rico Dowdle
predicted,0,28,baseline,True,Rome Odunze
predicted,0,28,baseline,True,Tetairoa McMillan
predicted,0,28,baseline,True,Tyler Warren
predicted,0,29,baseline,True,Christian Watson
predicted,0,29,baseline,True,De'Von Achane
predicted,0,29,baseline,True,Drake Maye
predicted,0,29,baseline,True,George Pickens
predicted,0,29,baseline,True,Harold Fannin Jr.
predicted,0,29,baseline,True,Jadarian Price
predicted,0,29,baseline,True,Jaylen Warren
predicted,0,29,baseline,True,Jonathan Taylor
predicted,0,29,baseline,True,Jordan Love
predicted,0,29,baseline,True,Kyle Monangai
predicted,0,29,baseline,True,Ladd McConkey
predicted,0,29,baseline,True,Parker Washington
predicted,0,29,baseline,True,Rome Odunze
predicted,0,30,baseline,True,Bhayshul Tuten
predicted,0,30,baseline,True,Breece Hall
predicted,0,30,baseline,True,Brian Thomas Jr.
predicted,0,30,baseline,True,Bryce Young
predicted,0,30,baseline,True,Christian Watson
predicted,0,30,baseline,True,De'Von Achane
predicted,0,30,baseline,True,Drake Maye
predicted,0,30,baseline,True,Harold Fannin Jr.
predicted,0,30,baseline,True,Jeremiyah Love
predicted,0,30,baseline,True,Jordan Mason
predicted,0,30,baseline,True,Josh Jacobs
predicted,0,30,baseline,True,Luther Burden III
predicted,0,30,baseline,True,Mike Evans
predicted,0,31,baseline,True,Bhayshul Tuten
predicted,0,31,baseline,True,Christian Watson
predicted,0,31,baseline,True,Chuba Hubbard
predicted,0,31,baseline,True,Colston Loveland
predicted,0,31,baseline,True,De'Von Achane
predicted,0,31,baseline,True,Drake Maye
predicted,0,31,baseline,True,Emeka Egbuka
predicted,0,31,baseline,True,Jaylen Warren
predicted,0,31,baseline,True,Jonathan Taylor
predicted,0,31,baseline,True,Jordan Love
predicted,0,31,baseline,True,Ladd McConkey
predicted,0,31,baseline,True,Quentin Johnston
predicted,0,31,baseline,True,Tony Pollard
predicted,0,0,shortlist,True,Aaron Rodgers
predicted,0,0,shortlist,True,Breece Hall
predicted,0,0,shortlist,True,Chris Godwin Jr.
predicted,0,0,shortlist,True,DK Metcalf
predicted,0,0,shortlist,True,De'Von Achane
predicted,0,0,shortlist,True,Drake Maye
predicted,0,0,shortlist,True,Emeka Egbuka
predicted,0,0,shortlist,True,George Kittle
predicted,0,0,shortlist,True,Jadarian Price
predicted,0,0,shortlist,True,Jameson Williams
predicted,0,0,shortlist,True,Jonathan Taylor
predicted,0,0,shortlist,True,Kyle Monangai
predicted,0,0,shortlist,True,Tyler Warren
predicted,0,1,shortlist,True,Breece Hall
predicted,0,1,shortlist,True,Caleb Douglas
predicted,0,1,shortlist,True,DK Metcalf
predicted,0,1,shortlist,True,De'Von Achane
predicted,0,1,shortlist,True,Drake Maye
predicted,0,1,shortlist,True,Jeremiyah Love
predicted,0,1,shortlist,True,Jordan Love
predicted,0,1,shortlist,True,Jordan Mason
predicted,0,1,shortlist,True,Josh Jacobs
predicted,0,1,shortlist,True,Ladd McConkey
predicted,0,1,shortlist,True,Luther Burden III
predicted,0,1,shortlist,True,Rome Odunze
predicted,0,1,shortlist,True,Tyler Warren
predicted,0,2,shortlist,True,Brian Thomas Jr.
predicted,0,2,shortlist,True,Christian Watson
predicted,0,2,shortlist,True,De'Von Achane
predicted,0,2,shortlist,True,Drake Maye
predicted,0,2,shortlist,True,Emeka Egbuka
predicted,0,2,shortlist,True,Fernando Mendoza
predicted,0,2,shortlist,True,Jeremiyah Love
predicted,0,2,shortlist,True,Josh Jacobs
predicted,0,2,shortlist,True,Kyren Williams
predicted,0,2,shortlist,True,Matthew Stafford
predicted,0,2,shortlist,True,Tony Pollard
predicted,0,2,shortlist,True,Tyler Warren
predicted,0,2,shortlist,True,Wan'Dale Robinson
predicted,0,3,shortlist,True,Bhayshul Tuten
predicted,0,3,shortlist,True,Bryce Young
predicted,0,3,shortlist,True,Carnell Tate
predicted,0,3,shortlist,True,Christian McCaffrey
predicted,0,3,shortlist,True,Christian Watson
predicted,0,3,shortlist,True,De'Von Achane
predicted,0,3,shortlist,True,Drake Maye
predicted,0,3,shortlist,True,Harold Fannin Jr.
predicted,0,3,shortlist,True,J.K. Dobbins
predicted,0,3,shortlist,True,Josh Jacobs
predicted,0,3,shortlist,True,Ladd McConkey
predicted,0,3,shortlist,True,Mike Evans
predicted,0,3,shortlist,True,Tyler Warren
predicted,0,4,shortlist,True,Bhayshul Tuten
predicted,0,4,shortlist,True,Breece Hall
predicted,0,4,shortlist,True,Bryce Young
predicted,0,4,shortlist,True,Carnell Tate
predicted,0,4,shortlist,True,DK Metcalf
predicted,0,4,shortlist,True,De'Von Achane
predicted,0,4,shortlist,True,Drake Maye
predicted,0,4,shortlist,True,Harold Fannin Jr.
predicted,0,4,shortlist,True,Jameson Williams
predicted,0,4,shortlist,True,Jaylen Warren
predicted,0,4,shortlist,True,Jonathan Taylor
predicted,0,4,shortlist,True,Luther Burden III
predicted,0,4,shortlist,True,Tyler Warren
predicted,0,5,shortlist,True,Christian Watson
predicted,0,5,shortlist,True,Chuba Hubbard
predicted,0,5,shortlist,True,De'Von Achane
predicted,0,5,shortlist,True,Drake Maye
predicted,0,5,shortlist,True,Fernando Mendoza
predicted,0,5,shortlist,True,Harold Fannin Jr.
predicted,0,5,shortlist,True,Jacory Croskey-Merritt
predicted,0,5,shortlist,True,Jonathan Taylor
predicted,0,5,shortlist,True,Kyren Williams
predicted,0,5,shortlist,True,Ladd McConkey
predicted,0,5,shortlist,True,Mike Evans
predicted,0,5,shortlist,True,Rome Odunze
predicted,0,5,shortlist,True,Sam LaPorta
predicted,0,6,shortlist,True,Bhayshul Tuten
predicted,0,6,shortlist,True,Breece Hall
predicted,0,6,shortlist,True,De'Von Achane
predicted,0,6,shortlist,True,Drake Maye
predicted,0,6,shortlist,True,Emeka Egbuka
predicted,0,6,shortlist,True,Harold Fannin Jr.
predicted,0,6,shortlist,True,Jadarian Price
predicted,0,6,shortlist,True,Jonathan Taylor
predicted,0,6,shortlist,True,Jordan Love
predicted,0,6,shortlist,True,Luther Burden III
predicted,0,6,shortlist,True,Michael Wilson
predicted,0,6,shortlist,True,Sam LaPorta
predicted,0,6,shortlist,True,Xavier Worthy
predicted,0,7,shortlist,True,Christian Watson
predicted,0,7,shortlist,True,DK Metcalf
predicted,0,7,shortlist,True,De'Von Achane
predicted,0,7,shortlist,True,Drake Maye
predicted,0,7,shortlist,True,George Kittle
predicted,0,7,shortlist,True,Harold Fannin Jr.
predicted,0,7,shortlist,True,Jonathan Taylor
predicted,0,7,shortlist,True,Josh Jacobs
predicted,0,7,shortlist,True,Luther Burden III
predicted,0,7,shortlist,True,Rico Dowdle
predicted,0,7,shortlist,True,Rome Odunze
predicted,0,7,shortlist,True,Sam Darnold
predicted,0,7,shortlist,True,Tony Pollard
predicted,0,8,shortlist,True,Chuba Hubbard
predicted,0,8,shortlist,True,De'Von Achane
predicted,0,8,shortlist,True,Drake Maye
predicted,0,8,shortlist,True,George Kittle
predicted,0,8,shortlist,True,George Pickens
predicted,0,8,shortlist,True,Jonathan Taylor
predicted,0,8,shortlist,True,Jonathon Brooks
predicted,0,8,shortlist,True,Jordan Love
predicted,0,8,shortlist,True,Marvin Harrison Jr.
predicted,0,8,shortlist,True,RJ Harvey
predicted,0,8,shortlist,True,Rome Odunze
predicted,0,8,shortlist,True,Tetairoa McMillan
predicted,0,8,shortlist,True,Tony Pollard
predicted,0,9,shortlist,True,C.J. Stroud
predicted,0,9,shortlist,True,Carnell Tate
predicted,0,9,shortlist,True,Chuba Hubbard
predicted,0,9,shortlist,True,DJ Moore
predicted,0,9,shortlist,True,DK Metcalf
predicted,0,9,shortlist,True,De'Von Achane
predicted,0,9,shortlist,True,Drake Maye
predicted,0,9,shortlist,True,Harold Fannin Jr.
predicted,0,9,shortlist,True,Jadarian Price
predicted,0,9,shortlist,True,Jonathan Taylor
predicted,0,9,shortlist,True,Josh Jacobs
predicted,0,9,shortlist,True,Luther Burden III
predicted,0,9,shortlist,True,Tyler Warren
predicted,0,10,shortlist,True,Aaron Rodgers
predicted,0,10,shortlist,True,Christian Watson
predicted,0,10,shortlist,True,De'Von Achane
predicted,0,10,shortlist,True,Drake Maye
predicted,0,10,shortlist,True,George Kittle
predicted,0,10,shortlist,True,Harold Fannin Jr.
predicted,0,10,shortlist,True,Jacory Croskey-Merritt
predicted,0,10,shortlist,True,Jonathan Taylor
predicted,0,10,shortlist,True,Josh Jacobs
predicted,0,10,shortlist,True,Luther Burden III
predicted,0,10,shortlist,True,Parker Washington
predicted,0,10,shortlist,True,Rico Dowdle
predicted,0,10,shortlist,True,Rome Odunze
predicted,0,11,shortlist,True,Bhayshul Tuten
predicted,0,11,shortlist,True,De'Von Achane
predicted,0,11,shortlist,True,Drake Maye
predicted,0,11,shortlist,True,Harold Fannin Jr.
predicted,0,11,shortlist,True,Jonathan Taylor
predicted,0,11,shortlist,True,Josh Jacobs
predicted,0,11,shortlist,True,Luther Burden III
predicted,0,11,shortlist,True,Michael Wilson
predicted,0,11,shortlist,True,Mike Evans
predicted,0,11,shortlist,True,Rhamondre Stevenson
predicted,0,11,shortlist,True,Rome Odunze
predicted,0,11,shortlist,True,Sam Darnold
predicted,0,11,shortlist,True,Tyler Warren
predicted,0,12,shortlist,True,Baker Mayfield
predicted,0,12,shortlist,True,Cam Skattebo
predicted,0,12,shortlist,True,Christian Watson
predicted,0,12,shortlist,True,De'Von Achane
predicted,0,12,shortlist,True,Drake Maye
predicted,0,12,shortlist,True,Harold Fannin Jr.
predicted,0,12,shortlist,True,J.K. Dobbins
predicted,0,12,shortlist,True,Jadarian Price
predicted,0,12,shortlist,True,Jonathan Taylor
predicted,0,12,shortlist,True,Luther Burden III
predicted,0,12,shortlist,True,Mike Evans
predicted,0,12,shortlist,True,Rome Odunze
predicted,0,12,shortlist,True,Sam LaPorta
predicted,0,13,shortlist,True,CeeDee Lamb
predicted,0,13,shortlist,True,Christian Watson
predicted,0,13,shortlist,True,Chuba Hubbard
predicted,0,13,shortlist,True,De'Von Achane
predicted,0,13,shortlist,True,Derrick Henry
predicted,0,13,shortlist,True,Drake Maye
predicted,0,13,shortlist,True,Jaylen Warren
predicted,0,13,shortlist,True,Jonathon Brooks
predicted,0,13,shortlist,True,Jordan Love
predicted,0,13,shortlist,True,Josh Jacobs
predicted,0,13,shortlist,True,Tetairoa McMillan
predicted,0,13,shortlist,True,Tre Tucker
predicted,0,13,shortlist,True,Tyler Warren
predicted,0,14,shortlist,True,Brian Robinson
predicted,0,14,shortlist,True,Carnell Tate
predicted,0,14,shortlist,True,Chris Godwin Jr.
predicted,0,14,shortlist,True,Christian Watson
predicted,0,14,shortlist,True,De'Von Achane
predicted,0,14,shortlist,True,Drake Maye
predicted,0,14,shortlist,True,Harold Fannin Jr.
predicted,0,14,shortlist,True,Jonathan Taylor
predicted,0,14,shortlist,True,Jordan Love
predicted,0,14,shortlist,True,Kyren Williams
predicted,0,14,shortlist,True,Rome Odunze
predicted,0,14,shortlist,True,Tony Pollard
predicted,0,14,shortlist,True,TreVeyon Henderson
